frame,Tx,Ty,Tz,qw,qx,qy,qz
0,0.30000001192092896,0.0,0.30000001192092896,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
1,0.30000001192092896,0.00041203710134141147,0.2998764216899872,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
2,0.30000001192092896,0.0016296298708766699,0.2995111346244812,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
3,0.30000001192092896,0.0036250001285225153,0.29891249537467957,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
4,0.30000001192092896,0.0063703712075948715,0.2980889081954956,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
5,0.30000001192092896,0.009837964549660683,0.2970485985279083,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
6,0.30000001192092896,0.014000000432133675,0.29580000042915344,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
7,0.30000001192092896,0.018828703090548515,0.29435139894485474,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
8,0.30000001192092896,0.02429630048573017,0.2927111089229584,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
9,0.30000001192092896,0.030375000089406967,0.2908875048160553,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
10,0.30000001192092896,0.037037041038274765,0.2888889014720917,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
11,0.30000001192092896,0.04425463080406189,0.28672361373901367,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
12,0.30000001192092896,0.052000001072883606,0.28440001606941223,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
13,0.30000001192092896,0.06024537608027458,0.2819264233112335,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
14,0.30000001192092896,0.068962961435318,0.2793111205101013,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
15,0.30000001192092896,0.078125,0.27656251192092896,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
16,0.30000001192092896,0.08770371973514557,0.2736888825893402,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
17,0.30000001192092896,0.09767130017280579,0.270698606967926,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
18,0.30000001192092896,0.1080000028014183,0.26759999990463257,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
19,0.30000001192092896,0.118662029504776,0.2644014060497284,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
20,0.30000001192092896,0.12962964177131653,0.2611111104488373,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
21,0.30000001192092896,0.140874981880188,0.25773751735687256,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
22,0.30000001192092896,0.1523703634738922,0.254288911819458,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
23,0.30000001192092896,0.1640879511833191,0.2507736086845398,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
24,0.30000001192092896,0.17599999904632568,0.24720001220703125,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
25,0.30000001192092896,0.18807870149612427,0.24357640743255615,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
26,0.30000001192092896,0.2002963125705719,0.23991110920906067,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
27,0.30000001192092896,0.21262499690055847,0.23621250689029694,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
28,0.30000001192092896,0.22503702342510223,0.23248890042304993,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
29,0.30000001192092896,0.23750460147857666,0.228748619556427,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
30,0.30000001192092896,0.25,0.22499999403953552,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
31,0.30000001192092896,0.26249539852142334,0.22125139832496643,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
32,0.30000001192092896,0.27496302127838135,0.2175111174583435,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
33,0.30000001192092896,0.28737500309944153,0.2137874960899353,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
34,0.30000001192092896,0.2997037172317505,0.21008890867233276,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
35,0.30000001192092896,0.31192126870155334,0.20642361044883728,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
36,0.30000001192092896,0.3240000009536743,0.20280000567436218,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
37,0.30000001192092896,0.3359120488166809,0.19922639429569244,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
38,0.30000001192092896,0.3476296067237854,0.19571112096309662,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
39,0.30000001192092896,0.3591249883174896,0.19226251542568207,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
40,0.30000001192092896,0.37037041783332825,0.18888889253139496,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
41,0.30000001192092896,0.381337970495224,0.18559861183166504,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
42,0.30000001192092896,0.3919999599456787,0.18240001797676086,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
43,0.30000001192092896,0.4023286998271942,0.1793013960123062,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
44,0.30000001192092896,0.4122962951660156,0.17631110548973083,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
45,0.30000001192092896,0.421875,0.17343750596046448,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
46,0.30000001192092896,0.4310370087623596,0.17068889737129211,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
47,0.30000001192092896,0.4397546052932739,0.1680736094713211,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
48,0.30000001192092896,0.4480000138282776,0.1656000018119812,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
49,0.30000001192092896,0.4557453393936157,0.16327640414237976,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
50,0.30000001192092896,0.4629629850387573,0.16111111640930176,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
51,0.30000001192092896,0.46962499618530273,0.15911248326301575,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
52,0.30000001192092896,0.47570377588272095,0.15728889405727386,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
53,0.30000001192092896,0.48117130994796753,0.1556486040353775,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
54,0.30000001192092896,0.4860000014305115,0.1542000025510788,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
55,0.30000001192092896,0.49016207456588745,0.1529514044523239,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
56,0.30000001192092896,0.4936295747756958,0.15191110968589783,7.797168564138701e-07,0.7071068286895752,-0.7071068286895752,-7.586434662698593e-07
