time,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,x,y,z,qw,qx,qy,qz
1691406520.9002724,-0.07160367471014663,-0.35180354027999067,0.05032592657208442,-2.277279201306795,-0.12252644536892573,1.8823544510656325,0.942396786118547,0.4405850678241808,-0.017134102945605762,0.4918632569363275,0.06932291726777877,0.892304619130793,-0.4459710328011447,0.009830448698592141
1691406521.0010307,-0.07160197926541939,-0.35180521071540155,0.05032397773025328,-2.277281118991547,-0.12252837814887364,1.8823510133965213,0.9423953619649011,0.4405848782661305,-0.017132621976068567,0.49186553061019844,0.06932175899072751,0.8923055329363541,-0.4459693390216856,0.009832511081180575
1691406521.100921,-0.07160509087988155,-0.351805210715846,0.05032592657208259,-2.2772808717426676,-0.12252705572048823,1.8823501993850706,0.942396786118547,0.44058547025432754,-0.017134428802424592,0.49186595452089876,0.06932090386718123,0.8923050198836993,-0.4459704828305231,0.009833220291340513
1691406521.2006645,-0.0716045823910834,-0.35180354027999067,0.05032592657208442,-2.2772836447474707,-0.12252705572048823,1.882349846387924,0.9423953619649011,0.44058579515437235,-0.017133981629451688,0.4918667517788849,0.06932083065224227,0.8923051598837508,-0.4459701915227875,0.009834244030186085
1691406521.3010457,-0.071604582786747,-0.351805210715846,0.05032397773025328,-2.2772828205844813,-0.12252705572048823,1.88235161403124,0.9423946498880783,0.4405848060686768,-0.017136092570603334,0.4918657374777484,0.06932096294623646,0.8923045265538461,-0.4459714768214661,0.009832489481492235
1691406521.400264,-0.07160826533802364,-0.35180354027999067,0.05032066316152144,-2.2772828205844813,-0.12252644536892573,1.882351263878348,0.9423925136576096,0.440585022001318,-0.017133778578951212,0.491865544368116,0.06932150821494906,0.8923054098954006,-0.44596961608154123,0.009832878636923493
1691406521.5008786,-0.07160703383589559,-0.35180354027999067,0.05032592657208443,-2.2772808462328435,-0.12252706888420264,1.8823515338725503,0.9423909877787032,0.4405853180008726,-0.017132286139362206,0.49186621140523673,0.06932176664445787,0.8923061518028955,-0.44596806952679324,0.00983387444217548
1691406521.6008515,-0.07160510871446439,-0.35180186984413364,0.05032397773023679,-2.2772775308709394,-0.12252644536892573,1.882350918902412,0.9423946498880783,0.4405847447425515,-0.017131963029901488,0.49186593511472754,0.06932154561093651,0.8923060895087283,-0.44596820248444613,0.009835055289340294
1691406521.7005517,-0.07160412300738164,-0.3518018698441354,0.05032230729439802,-2.277279201306795,-0.12252705572048823,1.8823485442891494,0.9423960740417241,0.44058530919705274,-0.017131346282612224,0.4918651443333115,0.06932217878985308,0.8923074688609246,-0.44596539193939416,0.009832890479420545
1691406521.8009593,-0.07160367472202102,-0.35180688111569897,0.05032397773025328,-2.277280874795106,-0.12252705572048823,1.8823485789962364,0.9423909877787032,0.4405849584585614,-0.017133472922061795,0.491865889119036,0.06932162081321212,0.8923065953194464,-0.44596721599964356,0.00983336619750475
1691406521.900245,-0.07160582755978376,-0.3518035402759904,0.05032397769416688,-2.2772828206221662,-0.12252644536892573,1.8823502386409,0.9423960740417241,0.4405850401993963,-0.01713636741610414,0.49186663354126337,0.06932054696800671,0.8923039021003565,-0.4459727703082466,0.009833423011430165
1691406522.0006957,-0.07160729481672451,-0.35180354027999067,0.05032592657208442,-2.2772881134635323,-0.12252776779731206,1.8823509058032042,0.9423974981953699,0.4405853901551338,-0.01713351274822822,0.4918658522422482,0.06932118774416376,0.8923056562788618,-0.44596917549988624,0.009832761892768108
1691406522.1008945,-0.07160748477733082,-0.3518052107156814,0.05032397773025328,-2.2772808717426503,-0.1225277677973194,1.8823502140741142,0.9423925136576096,0.44058439941793953,-0.017132615676234503,0.4918656837317935,0.06932140052896836,0.8923061819049034,-0.44596808012610917,0.009833243189720436
1691406522.2003033,-0.07160721293686709,-0.35180354027999067,0.05032397773025328,-2.2772808717426503,-0.12252573329210281,1.882349847618231,0.9423925136576096,0.44058421302563744,-0.017135957481601738,0.4918641592095913,0.06932132102842842,0.8923039280771563,-0.4459726488266734,0.009831118322514884
1691406522.3007565,-0.07160509376396637,-0.35180520779966085,0.05032397773025328,-2.2772775308709394,-0.12252705572048823,1.8823492926860448,0.9423932257344324,0.44058530717136724,-0.01713613401530576,0.4918658877110456,0.06932061156529082,0.8923038320598209,-0.4459729197162713,0.009832547142903929
1691406522.400249,-0.07160518827290499,-0.35180354027999067,0.05032592657208442,-2.277279201306795,-0.12252644536892573,1.882349173333493,0.942396786118547,0.4405854015923337,-0.017134433692875945,0.49186584970630154,0.06932175928304392,0.8923057725474264,-0.44596884894913913,0.009832992190794535
1691406522.5009682,-0.07160580590928535,-0.35180687823551604,0.05032592657208442,-2.277279201306795,-0.12252644536892573,1.8823492518437703,0.9423909877787032,0.4405855206869028,-0.01713386255964268,0.4918652428685041,0.0693216640906696,0.8923052688831203,-0.44596985314376597,0.00983382418240504
1691406522.6006687,-0.07160729542598826,-0.35180354027999067,0.05032397773025328,-2.2772775308709394,-0.12252776779731114,1.8823492520411624,0.9423939363577051,0.4405852719431362,-0.01713333376362885,0.4918651711523223,0.06932095025355085,0.8923055526478907,-0.44596942486693314,0.009832530373411677
1691406522.7004268,-0.07160341553760609,-0.35180521060783915,0.05032397773025328,-2.277282820923643,-0.12252644536892573,1.8823495396828025,0.9423916998555262,0.4405852912822184,-0.01713362142030416,0.4918682491816639,0.06932016423054926,0.8923059126606038,-0.44596875420773935,0.009835818846121811
1691406522.8007808,-0.0716041222604181,-0.35180521039177604,0.05032592657208442,-2.2772830969827216,-0.12252705572048823,1.8823491399024372,0.9423960740417241,0.44058453397790587,-0.01713349627664354,0.49186582416177943,0.06932106363789721,0.8923065388993564,-0.4459674064262117,0.009833777455278157
1691406522.9002979,-0.07160774412418125,-0.3518035402799395,0.050322228361404375,-2.277282820626353,-0.12252776779731114,1.8823533841123306,0.9423932257344324,0.4405843342784412,-0.01713453339736097,0.4918657176851987,0.06932105714120522,0.8923046128519407,-0.44597127434025735,0.009833177680733962
1691406523.0008135,-0.07160516976236316,-0.3518035140343241,0.05032592657208442,-2.2772808717426503,-0.12252705572048823,1.882349885484681,0.942396786118547,0.44058520064913065,-0.01713360695864243,0.4918666586508296,0.06932069363092154,0.8923057179187278,-0.4459691047832011,0.009833859005587845
1691406523.101238,-0.07160341455909851,-0.35180354027999067,0.05032592657208442,-2.2772828205844813,-0.12252776779731114,1.882350791432013,0.9423953619649011,0.44058461389390885,-0.017135185165319887,0.4918650263754535,0.06932133408494136,0.8923044915190972,-0.44597148774226036,0.009832556965723388
1691406523.2007186,-0.071607744160715,-0.3518051834981176,0.05032230729439802,-2.277280871742656,-0.12252644536892573,1.882350193725692,0.9423946498880783,0.44058531157121333,-0.017134515202935404,0.49186545026210976,0.06932219737725366,0.8923050415421885,-0.4459702634704082,0.00983208468825989
1691406523.301056,-0.07160805995636473,-0.3518052107158442,0.05032397773025328,-2.2772808717426503,-0.12252644536892573,1.8823523134871347,0.942396786118547,0.44058461525244264,-0.017134321247886074,0.4918665994030136,0.06932076619931586,0.8923054977018751,-0.445969536630271,0.009833745081617046
1691406523.4003015,-0.0716018552003122,-0.3518018698441354,0.050325926572089924,-2.277284500177703,-0.12252776779753408,1.8823491340875715,0.9423916998555262,0.4405844459579,-0.0171320898886831,0.4918646960831346,0.06932212500700845,0.8923064048794476,-0.4459675564142656,0.00983165405803741
1691406523.5009248,-0.07160466163725873,-0.35180186984368916,0.05032592657208443,-2.2772808717426503,-0.12252644536892573,1.8823491340875707,0.9423960740417241,0.4405851284002104,-0.01713374889629727,0.4918650809700075,0.06932152009980314,0.8923050619125096,-0.4459703259530403,0.009832177058217585
1691406523.6010084,-0.07160534525059821,-0.35180521070384463,0.05032326744156971,-2.2772792013081906,-0.12252705572048823,1.8823498868637931,0.9423939378112554,0.44058512052146104,-0.017135293687721445,0.4918666517405289,0.06932073425780534,0.8923047032266122,-0.4459711321219357,0.009833703041345074
1691406523.7005987,-0.07160706014783297,-0.3518028316469917,0.05032397773025328,-2.2772825144667994,-0.12252776779731114,1.8823484350993378,0.9423909877787032,0.44058513360941604,-0.017135173283062195,0.4918668254838528,0.06931922828438179,0.892305364213672,-0.4459700099808004,0.009835231735392148
1691406523.8009443,-0.07160341260929398,-0.35180354027999067,0.05032397773025328,-2.2772844920382873,-0.12252644536892573,1.8823513917728958,0.9423946498880783,0.4405855251836696,-0.017133823373298565,0.49186690663313143,0.06931973102524973,0.8923054558603916,-0.44596975158962665,0.00983509021069889
1691406523.900196,-0.07160365819088466,-0.351805210715846,0.05032592657208442,-2.2772777781198363,-0.12252705572048823,1.8823524351061611,0.9423925136576096,0.440584599477013,-0.017132790522551983,0.491866516362535,0.06932123709948566,0.8923062246625091,-0.44596801177893236,0.009833615077012118
1691406524.0012825,-0.07160349056825255,-0.35180354027999067,0.05032397773025328,-2.2772808717426503,-0.12252644536893399,1.8823485398021484,0.9423960740417241,0.44058535558736345,-0.01713636288005747,0.4918659303890786,0.06932050171035634,0.8923040434566929,-0.44597251025150764,0.009832709363629939
1691406524.1008081,-0.07160342142637985,-0.35179974383713164,0.050325923649085724,-2.2772828205844813,-0.12252776779731114,1.88235031146327,0.9423960740417241,0.4405848314586725,-0.017134498045884947,0.4918658275648099,0.06932091494185899,0.8923055317539036,-0.4459694695664983,0.009832648045315414
1691406524.2005289,-0.07160582170157971,-0.35180354027999067,0.05032592657208442,-2.277277530870991,-0.12252705572048823,1.8823516140071044,0.9423909877787032,0.4405853980476467,-0.017133605428728722,0.4918673911910657,0.069320516672713,0.8923063564901886,-0.44596784711940834,0.009834199058005696
1691406524.300696,-0.07160582195416802,-0.35180186984280204,0.050327360245045166,-2.2772808717426507,-0.12252706904671765,1.882349138466232,0.9423932257344324,0.4405849479678097,-0.01713290175003945,0.4918658511323926,0.06932079138074974,0.8923060542207601,-0.4459684360501668,0.009832981760004071
1691406524.4003131,-0.0716055689526427,-0.3518018698441354,0.05032230729439802,-2.2772792104641613,-0.12252705572048823,1.8823487752261818,0.9423916998555262,0.44058556898364715,-0.01713339931078038,0.4918674856427461,0.0693204887037498,0.8923055938817176,-0.4459693580750714,0.009835071498335691
1691406524.50103,-0.07160729497022851,-0.35180354027999067,0.05032592657208442,-2.2772828205844813,-0.12252776779731114,1.8823506600203037,0.9423932257284507,0.4405844454410211,-0.017135341943720368,0.49186487772179877,0.06932196853974631,0.8923046038044717,-0.44597117927229385,0.009831885149785287
1691406524.6010132,-0.07160349154213912,-0.3518052107158442,0.05032592657208442,-2.2772828205844813,-0.12252705572048823,1.8823523523195875,0.942396786118547,0.44058432754327487,-0.01713436710244187,0.49186570784574546,0.069321089788821,0.8923050123568813,-0.4459704718962372,0.009833088524142315
1691406524.7004929,-0.07161013561821869,-0.35180354027954625,0.05032397773025328,-2.277282848056581,-0.12252705572048823,1.882349251825141,0.942396786118547,0.4405857255211845,-0.017135403926744668,0.49186827457016274,0.06931964744109831,0.8923047093913904,-0.44597125311176194,0.009835317712854227
1691406524.800839,-0.07160511238319987,-0.3518018698441354,0.05032230729439802,-2.2772808717552118,-0.12252644536892573,1.8823510133586627,0.9423916998555262,0.4405861399286562,-0.017133577687831622,0.4918652196275283,0.06932076371697742,0.8923055532707597,-0.44596943171534553,0.009833478293569823
1691406524.9002166,-0.07160579333499029,-0.3517999210023043,0.050325926463825214,-2.2772775308709394,-0.12252776779731114,1.8823494931151379,0.9423953619649011,0.44058530569186866,-0.017134897579340544,0.49186737035011463,0.06932033519961947,0.8923052627622834,-0.44597006993000665,0.00983391586143568
1691406525.0012221,-0.07160508208413245,-0.35180354027999067,0.05032230729439802,-2.277282131819697,-0.12252837814887364,1.8823498461644101,0.9423939378112554,0.4405857358190402,-0.0171335328589517,0.4918666945742589,0.0693209787825413,0.892305056548652,-0.44597038016399404,0.009834021289386194
1691406525.1010008,-0.0716058582209301,-0.3518044933342915,0.05032397773025328,-2.2772775308709394,-0.1225264454230974,1.8823526998097864,0.9423916998555262,0.44058526798107556,-0.017134550123714287,0.4918651385151262,0.0693211061236358,0.8923057732642691,-0.4459689550996678,0.00983271744540016
1691406525.2004926,-0.07160535488383198,-0.35180354027999067,0.05032592657208442,-2.277279201306795,-0.12252776779731114,1.8823506730672523,0.9423916998555262,0.4405846305708579,-0.01713293559206053,0.49186495467873975,0.06932231388761596,0.8923056280062064,-0.4459690572653255,0.009832750764316703
1691406525.301007,-0.07160388216915217,-0.35180354027999067,0.05032397480725458,-2.2772808717426503,-0.12252705572048823,1.882350679379192,0.942396786118547,0.4405847997811926,-0.017135154311428175,0.49186828711465375,0.0693193977538394,0.892304833652057,-0.44597102869338084,0.009835979991213693
1691406525.4002488,-0.07160703091245031,-0.35180354027999067,0.05032397480725458,-2.2772828205844813,-0.12252644536892583,1.8823523523202603,0.9423960740417241,0.4405850145099154,-0.017136093498667033,0.4918678264872063,0.06932129907095089,0.8923040137214345,-0.44597238493388913,0.009835469897922246
1691406525.500919,-0.07160412192349615,-0.35180186984278555,0.05032397773025328,-2.277281118991547,-0.12252644536892573,1.8823492518969127,0.9423916998555262,0.4405852614718787,-0.017133878654684367,0.4918625030334449,0.06932311758214219,0.8923055359800826,-0.44596919307916166,0.009829275268896364
1691406525.601196,-0.07160372733081648,-0.35180354027999067,0.05032397773025328,-2.2772808717426503,-0.12252705572048823,1.8823533728015938,0.9423974981953699,0.4405846018776987,-0.017133593392942126,0.4918664362724119,0.06932097905540237,0.8923063548612561,-0.44596779835657435,0.009833298836531347
1691406525.7005103,-0.07160349185617519,-0.3518018610955799,0.05032396895724759,-2.2772828205844813,-0.12252776779731114,1.8823491340898024,0.9423916998555262,0.4405859386757402,-0.017135333275822125,0.49186748769325456,0.06932010581883262,0.8923056168972034,-0.4459693915824901,0.009834162623759257
1691406525.8015196,-0.07160509087616844,-0.35180354027999067,0.05032397773025328,-2.2772808717426503,-0.12252680078921495,1.8823516057705907,0.9423916998555262,0.44058477017862785,-0.017133728534094273,0.49186415125266836,0.06932228563928995,0.8923063943800503,-0.44596756406184174,0.009831127451410628
1691406525.9002235,-0.07160510837775756,-0.3518018698441354,0.05032326744156971,-2.2772828205844813,-0.12252776779731114,1.8823510298470076,0.9423953619649011,0.4405846246461202,-0.017134502120108263,0.49186662075888515,0.06932241288468131,0.8923047999274902,-0.4459706567125567,0.009834655539387034
1691406526.000938,-0.07160174130716765,-0.35179992099030355,0.05032592657208442,-2.277279201306795,-0.12252644536892573,1.882348899277682,0.9423953619649011,0.4405848309334418,-0.017132190687702654,0.49186412034895827,0.06932197331341054,0.8923066805188237,-0.445967041009877,0.009831085917009699
1691406526.1009176,-0.07160182024031161,-0.35179974394513847,0.05032592657208442,-2.2772788054482977,-0.12252837814887364,1.882352326264019,0.9423953619649011,0.44058489866288886,-0.017134235039424996,0.49186585743969913,0.06932109364859118,0.8923048031611546,-0.44597088902694154,0.009833126228003424
1691406526.2005212,-0.07160508207195508,-0.35180354027999067,0.05032592657208442,-2.2772775308710944,-0.12252705572650731,1.882353878665389,0.942396786118547,0.4405852089652974,-0.01713312354352037,0.4918651269733723,0.06932165545883363,0.8923052791622378,-0.4459698609902264,0.009832596402061338
1691406526.300922,-0.07160420084976517,-0.351805210715846,0.05032397773025328,-2.2772808717426503,-0.12252776779731114,1.8823498505276957,0.9423960740417241,0.4405856234471634,-0.01713282950803041,0.4918675136502392,0.06932007353980116,0.8923064923086501,-0.4459676257810318,0.009835036527595025
1691406526.4001977,-0.07160625278951407,-0.3518028316469917,0.05032592657208442,-2.2772828205844813,-0.12252776779731114,1.8823498519785864,0.9423960740417241,0.4405845684565266,-0.017134397232340816,0.49186809108482216,0.06932079622341754,0.8923061874686687,-0.4459681198905205,0.009835194832584259
1691406526.501015,-0.0716070342689361,-0.35180186984408607,0.05032230729439802,-2.277284492037977,-0.12252644536892573,1.8823485529917672,0.9423967468726904,0.44058455889562076,-0.01713534375128129,0.49186497920833183,0.0693217425636321,0.8923057332186443,-0.44596894721054087,0.009832222383620595
1691406526.6007984,-0.07160792420371163,-0.3518067761688677,0.05032397773025328,-2.2772828205844813,-0.12252705572048823,1.8823509062932346,0.9423960740417241,0.4405846529092527,-0.01713331895640174,0.49186657727559685,0.06932050595493963,0.8923058188674677,-0.44596893627919587,0.009833663783732566
1691406526.7010005,-0.07160364839765782,-0.35180354027999067,0.05032230729439802,-2.277280872081812,-0.12252705572048823,1.8823517397937197,0.9423953619649011,0.44058491494159085,-0.01713189180620415,0.4918673111492565,0.06932113233250861,0.8923065656937755,-0.44596732403704303,0.00983459827129803
1691406526.801002,-0.0716034379551332,-0.35180354027999067,0.05032063685854275,-2.2772808717426503,-0.12252644553144072,1.882352317871931,0.9423946498880783,0.44058593956849273,-0.01713441205040215,0.4918652007462415,0.06932129122271442,0.8923049960954119,-0.4459704733715224,0.009833077197032107
1691406526.9001899,-0.07160721585966776,-0.35180353995597013,0.05032592657208442,-2.2772808717426503,-0.12252705572048823,1.8823545528957468,0.9423932257344324,0.44058532640848164,-0.017134654687339972,0.49186581172684546,0.06932152787826877,0.8923049595661001,-0.44597051644732877,0.009832770009795341
1691406527.0009906,-0.07160726772479818,-0.351805210715846,0.05032926744379495,-2.27727920130695,-0.12252776779731114,1.8823491341055074,0.9423974981953699,0.44058450436700486,-0.01713540601366014,0.49186341621840657,0.06932192459689727,0.8923054563839657,-0.445969515185114,0.0098303002568101
1691406527.1008587,-0.07161018779935818,-0.351805210715846,0.05032592657074789,-2.2772792287788945,-0.12252788627074088,1.8823502402400265,0.9423960740417213,0.4405841209032626,-0.017132792274153683,0.49186550000766605,0.06932225205600488,0.8923055864450695,-0.44596915756822564,0.009832408997367627
1691406527.2007458,-0.07160587425153161,-0.35180354027865723,0.05032592657208442,-2.277279201306795,-0.12252776779731114,1.88234959944116,0.9423953619642366,0.4405850724663095,-0.01713278119791705,0.4918652708462712,0.06932084129308207,0.8923059886968746,-0.44596853255314495,0.009834199027211539
1691406527.3010054,-0.07160350029905897,-0.3518018698441352,0.050323977730247785,-2.2772828205844813,-0.12252705572048823,1.8823487753849586,0.9423960740417241,0.44058555394102306,-0.017135403542645884,0.49186697385937267,0.06931957476053834,0.8923053064492146,-0.44597007177440573,0.009835228473347142
1691406527.4002776,-0.07160412485090106,-0.3518035140343241,0.05032592657208442,-2.2772792104641613,-0.12252705572048823,1.882350200832713,0.942396786118547,0.4405847292098804,-0.017134723890551803,0.4918640052731797,0.06932241815992178,0.8923050931519353,-0.44597015291583186,0.009830858752234698
1691406527.5008788,-0.0716071102706276,-0.3518018698401352,0.05032230729439802,-2.2772830969827216,-0.12252644536892573,1.8823494877870048,0.942392513496104,0.4405851325121365,-0.01713390271491523,0.4918651007883308,0.06932119326501932,0.892305539537426,-0.44596942444990595,0.00983202578090215
1691406527.600859,-0.07160924069966311,-0.3518018698441354,0.05032592657208442,-2.2772828205844813,-0.12252573329210281,1.8823530266958233,0.9423925136576096,0.44058406754301027,-0.017131214586341485,0.491864806087834,0.06932239435776413,0.8923070009483747,-0.44596630766341233,0.009832300243924534
1691406527.7004926,-0.07160420376802139,-0.35180354027999067,0.05032397675592038,-2.2772844910203367,-0.1225270557746599,1.8823509062872532,0.9423946498880783,0.4405847364530389,-0.017135283046172168,0.4918656477093142,0.06932085031927497,0.8923046724239475,-0.4459711656338403,0.009834160086052212
1691406527.8009057,-0.07160350322250111,-0.3518035402679881,0.05032397773025328,-2.2772809541589494,-0.12252644536892573,1.8823498854643073,0.9423916998555262,0.44058480677071743,-0.01713263099033624,0.49186628056431464,0.06932089228908357,0.8923054432961074,-0.44596962658108136,0.009833713617627174
1691406527.900216,-0.07160531916234962,-0.3518035373638053,0.050323977730203785,-2.2772828205844813,-0.12252644536892573,1.8823492925265333,0.9423939378112554,0.44058503626513706,-0.0171326329545511,0.4918659138813698,0.06932092317596636,0.892305785554014,-0.44596894104767193,0.00983352925881219
1691406528.0009418,-0.07160510852195284,-0.35180353930792896,0.05032592657208442,-2.2772808717426676,-0.12252776779731114,1.8823527130705904,0.9423939378112554,0.4405847364576518,-0.017134302583462963,0.49186668919623877,0.06932050451983218,0.8923050511009972,-0.4459704585672968,0.00983430312923484
1691406528.1011856,-0.07160776751213364,-0.351803539295928,0.05032230729439802,-2.2772844910203367,-0.12252898850043614,1.8823517588506762,0.9423925136576096,0.44058509567996557,-0.017131871812048886,0.4918643067252927,0.06932229053711599,0.8923071079797673,-0.4459661064714005,0.009832444366023319
1691406528.2006786,-0.07160727157267745,-0.3518018698441354,0.05032592657208442,-2.277279201306795,-0.12252778096102555,1.882350910163243,0.9423939378111815,0.4405851228834875,-0.017135638127570303,0.4918633652519832,0.0693221193101198,0.8923045976980155,-0.4459711981830925,0.009830518423412569
1691406528.301064,-0.07160633185525354,-0.35180308481551553,0.050322307294397406,-2.2772828205844813,-0.12252705572048823,1.8823491399735766,0.9423932257344324,0.44058579248355567,-0.017134331435281928,0.491866768098134,0.06932022378704675,0.8923046944884393,-0.44597122055494975,0.009834083827950243
1691406528.4002504,-0.07160516099163451,-0.35180354027999067,0.05032592657208442,-2.277279201306795,-0.12252705572048823,1.8823498461891983,0.9423932257344324,0.440585671799004,-0.017133567949073482,0.49186758038621503,0.06931938727533944,0.8923064715453713,-0.44596777484778816,0.009834997881718288
1691406528.5007489,-0.07160703416029242,-0.3518035140343241,0.05032759697185329,-2.2772808717426503,-0.12252705572048823,1.8823485397549802,0.9423953619649011,0.44058517389884366,-0.017132175312154156,0.4918665693428691,0.06932116240265934,0.8923055997544515,-0.44596926927691277,0.009833816685779826
1691406528.600701,-0.07160508510187652,-0.351805210715846,0.05032230729439802,-2.277279201306795,-0.12252776779731114,1.8823538404061881,0.9423974981953699,0.4405846147360936,-0.017134328612449803,0.4918665976035811,0.06932075777525645,0.8923050175487397,-0.4459704971100128,0.009833814430607522
1691406528.7005646,-0.07160246025663881,-0.351805210715846,0.05032757070095141,-2.277279201306795,-0.12252573329210281,1.8823538390423624,0.9423946498880783,0.44058410088858413,-0.017134356147325454,0.49186495706479805,0.06932133810240344,0.8923050331137833,-0.44597040389855164,0.009832538332759032
1691406528.8007693,-0.07160532273085084,-0.3517999210023041,0.050325926680343636,-2.2772775308709394,-0.12252705572048823,1.882349487792986,0.9423946498880783,0.4405853819679813,-0.017133776868045077,0.4918658734446023,0.06932146985023295,0.8923053818540958,-0.4459696762127565,0.00983296652636588
1691406528.9002984,-0.07160508640100348,-0.351805210715846,0.05032592657208443,-2.2772850458245526,-0.12252705572048823,1.8823498854282636,0.942396786118547,0.44058530895219483,-0.01713274792162604,0.4918651889148386,0.06932232284943371,0.8923058433093284,-0.4459686136521411,0.009833269444819303
1691406529.0010607,-0.07160517365840856,-0.35180354027984256,0.05032592657208442,-2.2772808717426503,-0.12252837814887364,1.8823494874677595,0.9423960740417241,0.44058506168545836,-0.017134715842858736,0.4918650727188438,0.06932127580153483,0.8923061040063319,-0.4459682906483647,0.00983164332471236
1691406529.1010985,-0.0716055425010124,-0.35180354027999067,0.05032397773025328,-2.2772844910203425,-0.12252644536892573,1.8823538395887154,0.9423916998554523,0.4405853715347923,-0.01713199250467626,0.49186614761655156,0.0693213993462441,0.8923073881605224,-0.445965625465518,0.009835117181543682
1691406529.2004833,-0.07160581867045572,-0.35180186983213285,0.05032592657208442,-2.2772808717426503,-0.12252705572048823,1.8823509058206813,0.9423946498880783,0.44058526160725636,-0.017134698194862064,0.4918652206936164,0.06932201965649355,0.8923052449882213,-0.44596986186528603,0.009833090313463107
