frame,Tx,Ty,Tz,qw,qx,qy,qz
42,0.30000001192092896,0.0,0.4567999839782715,0.14431703090667725,0.6922227144241333,-0.6922231316566467,-0.14431719481945038
43,0.30000001192092896,0.0,0.4609314799308777,0.14805762469768524,0.6914324164390564,-0.6914327144622803,-0.1480576992034912
44,0.30000001192092896,0.0,0.46491849422454834,0.15166020393371582,0.6906510591506958,-0.6906514763832092,-0.15166021883487701
45,0.30000001192092896,0.0,0.46875,0.15511533617973328,0.6898833513259888,-0.6898837089538574,-0.15511539578437805
46,0.30000001192092896,0.0,0.4724147915840149,0.1584136039018631,0.6891334652900696,-0.6891337633132935,-0.15841364860534668
47,0.30000001192092896,0.0,0.47590187191963196,0.16154572367668152,0.6884059906005859,-0.6884062886238098,-0.1615457683801651
48,0.30000001192092896,0.0,0.47920000553131104,0.16450250148773193,0.6877053380012512,-0.6877057552337646,-0.1645025908946991
49,0.30000001192092896,0.0,0.4822981357574463,0.1672748178243637,0.6870362758636475,-0.6870368123054504,-0.16727489233016968
50,0.30000001192092896,0.0,0.4851852059364319,0.1698535829782486,0.6864033341407776,-0.686403751373291,-0.16985365748405457
51,0.30000001192092896,0.0,0.48785001039505005,0.1722298562526703,0.6858109831809998,-0.6858112215995789,-0.17222990095615387
52,0.30000001192092896,0.0,0.49028149247169495,0.17439459264278412,0.6852636337280273,-0.685263991355896,-0.1743946075439453
53,0.30000001192092896,0.0,0.4924685060977936,0.17633874714374542,0.6847659945487976,-0.6847662925720215,-0.17633889615535736
54,0.30000001192092896,0.0,0.4943999946117401,0.17805354297161102,0.6843220591545105,-0.6843224763870239,-0.1780535727739334
55,0.30000001192092896,0.0,0.49606481194496155,0.17952975630760193,0.6839362978935242,-0.6839366555213928,-0.17952978610992432
56,0.30000001192092896,0.0,0.4974518418312073,0.18075841665267944,0.683612585067749,-0.6836129426956177,-0.18075847625732422
57,0.30000001192092896,0.0,0.49855002760887146,0.18173041939735413,0.683354914188385,-0.6833551526069641,-0.1817304491996765
58,0.30000001192092896,0.0,0.49934813380241394,0.18243640661239624,0.6831666827201843,-0.683167040348053,-0.18243643641471863
59,0.30000001192092896,0.0,0.49983519315719604,0.18286699056625366,0.6830515265464783,-0.6830519437789917,-0.18286702036857605
60,0.30000001192092896,0.0,0.5,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
61,0.30032965540885925,0.0,0.4998096823692322,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
62,0.3013037145137787,0.0,0.49924731254577637,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
63,0.3029000163078308,0.0,0.4983256757259369,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
64,0.305096298456192,0.0,0.49705764651298523,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
65,0.30787038803100586,0.0,0.4954560399055481,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
66,0.31119999289512634,0.0,0.4935336709022522,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
67,0.3150629699230194,0.0,0.49130338430404663,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
68,0.31943705677986145,0.0,0.4887780249118805,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
69,0.32430002093315125,0.0,0.4859703779220581,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
70,0.3296296298503876,0.0,0.48289334774017334,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
71,0.335403710603714,0.0,0.47955965995788574,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
72,0.3416000306606293,0.0,0.4759822487831116,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
73,0.3481962978839874,0.0,0.47217386960983276,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
74,0.3551703989505768,0.0,0.4681473970413208,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
75,0.36250001192092896,0.0,0.46391561627388,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
76,0.3701629936695099,0.0,0.45949140191078186,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
77,0.3781370520591736,0.0,0.45488759875297546,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
78,0.3863999843597412,0.0,0.45011693239212036,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
79,0.3949296176433563,0.0,0.4451923668384552,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
80,0.4037037193775177,0.0,0.4401266574859619,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
81,0.41269999742507935,0.0,0.4349326491355896,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
82,0.4218963086605072,0.0,0.42962315678596497,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
83,0.4312703609466553,0.0,0.4242110550403595,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
84,0.4408000111579895,0.0,0.4187090992927551,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
85,0.4504629671573639,0.0,0.4131302237510681,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
86,0.460237056016922,0.0,0.4074871242046356,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
87,0.4700999855995178,0.0,0.4017927646636963,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
88,0.4800295829772949,0.0,0.39605987071990967,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
89,0.49000367522239685,0.0,0.39030134677886963,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
90,0.5,0.0,0.3845299780368805,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
91,0.5099962949752808,0.0,0.37875863909721375,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
92,0.5199703574180603,0.0,0.3730000853538513,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
93,0.5298999547958374,0.0,0.3672671914100647,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
94,0.5397629737854004,0.0,0.36157286167144775,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
95,0.5495370626449585,0.0,0.35592979192733765,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
96,0.5591999888420105,0.0,0.35035088658332825,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
97,0.5687296390533447,0.0,0.3448489308357239,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
98,0.5781037211418152,0.0,0.3394368290901184,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
99,0.5872999429702759,0.0,0.33412736654281616,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
100,0.5962963104248047,0.0,0.3289332985877991,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
101,0.6050703525543213,0.0,0.3238675892353058,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
102,0.6136000156402588,0.0,0.3189430236816406,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
103,0.6218629479408264,0.0,0.3141724169254303,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
104,0.6298370361328125,0.0,0.3095685839653015,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
105,0.637499988079071,0.0,0.30514436960220337,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
106,0.644829511642456,0.0,0.30091261863708496,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
107,0.6518036723136902,0.0,0.2968860864639282,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
108,0.6584000587463379,0.0,0.2930777072906494,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
109,0.6645961999893188,0.0,0.28950032591819763,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
110,0.67037034034729,0.0,0.28616663813591003,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
111,0.6757000684738159,0.0,0.2830895483493805,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
112,0.6805629134178162,0.0,0.2802819311618805,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
113,0.684937059879303,0.0,0.27775657176971436,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
114,0.6887999176979065,0.0,0.2755262851715088,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
115,0.6921296715736389,0.0,0.27360397577285767,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
116,0.6949037313461304,0.0,0.27200233936309814,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
117,0.6970999836921692,0.0,0.27073433995246887,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
118,0.6986961960792542,0.0,0.269812673330307,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
119,0.6996704339981079,0.0,0.2692503035068512,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
120,0.699999988079071,0.0,0.2690599858760834,0.18301264941692352,0.6830125451087952,-0.6830129027366638,-0.1830127090215683
121,0.6996703743934631,0.0,0.26908546686172485,0.1828669309616089,0.683051586151123,-0.6830519437789917,-0.18286702036857605
122,0.6986962556838989,0.0,0.26916083693504333,0.18243640661239624,0.6831666827201843,-0.683167040348053,-0.18243643641471863
123,0.6970999836921692,0.0,0.26928427815437317,0.18173035979270935,0.6833548545837402,-0.6833552122116089,-0.18173040449619293
124,0.6949037313461304,0.0,0.2694541811943054,0.18075843155384064,0.683612585067749,-0.6836129426956177,-0.1807585060596466
125,0.6921296119689941,0.0,0.2696687579154968,0.17952972650527954,0.6839362978935242,-0.6839366555213928,-0.1795298010110855
126,0.6887999773025513,0.0,0.2699263095855713,0.17805352807044983,0.6843221187591553,-0.6843224167823792,-0.1780536025762558
127,0.6849370002746582,0.0,0.2702251076698303,0.1763387769460678,0.6847659349441528,-0.6847663521766663,-0.17633883655071259
128,0.6805629730224609,0.0,0.27056342363357544,0.17439457774162292,0.6852636337280273,-0.685263991355896,-0.1743946224451065
129,0.6756999492645264,0.0,0.27093958854675293,0.1722298413515091,0.685810923576355,-0.6858112812042236,-0.17222988605499268
130,0.67037034034729,0.0,0.2713518440723419,0.1698535829782486,0.6864033341407776,-0.686403751373291,-0.16985365748405457
131,0.6645962595939636,0.0,0.2717984616756439,0.1672748476266861,0.6870362758636475,-0.6870366930961609,-0.16727490723133087
132,0.6583999991416931,0.0,0.27227774262428284,0.16450248658657074,0.687705397605896,-0.6877056956291199,-0.16450254619121552
133,0.6518036723136902,0.0,0.27278798818588257,0.16154570877552032,0.6884059906005859,-0.6884062886238098,-0.1615457534790039
134,0.6448296308517456,0.0,0.27332744002342224,0.1584135740995407,0.6891334652900696,-0.6891337633132935,-0.15841367840766907
135,0.637499988079071,0.0,0.27389436960220337,0.15511533617973328,0.6898833513259888,-0.6898837089538574,-0.15511539578437805
136,0.6298370361328125,0.0,0.27448707818984985,0.15166018903255463,0.6906511187553406,-0.6906514763832092,-0.1516602337360382
137,0.6218629479408264,0.0,0.275103896856308,0.14805763959884644,0.6914324164390564,-0.6914327144622803,-0.1480576992034912
138,0.6136000156402588,0.0,0.2757430374622345,0.14431704580783844,0.6922227144241333,-0.6922231316566467,-0.14431717991828918
139,0.6050703525543213,0.0,0.2764028012752533,0.14044827222824097,0.6930180788040161,-0.6930184960365295,-0.14044830203056335
140,0.5962963104248047,0.0,0.2770814597606659,0.13646085560321808,0.6938142776489258,-0.6938145756721497,-0.13646090030670166
141,0.5872999429702759,0.0,0.2777773141860962,0.13236474990844727,0.6946073174476624,-0.694607675075531,-0.13236476480960846
142,0.5781037211418152,0.0,0.2784886956214905,0.12816989421844482,0.6953936219215393,-0.695393979549408,-0.1281699687242508
143,0.5687296390533447,0.0,0.2792137563228607,0.12388654053211212,0.6961694359779358,-0.6961698532104492,-0.1238866075873375
144,0.5591999888420105,0.0,0.279950886964798,0.11952479928731918,0.6969316005706787,-0.6969318985939026,-0.11952482163906097
145,0.5495370626449585,0.0,0.280698299407959,0.1150951236486435,0.6976767778396606,-0.6976771354675293,-0.11509518325328827
146,0.5397629737854004,0.0,0.2814543545246124,0.11060788482427597,0.6984022259712219,-0.6984026432037354,-0.11060788482427597
147,0.5299000144004822,0.0,0.28221723437309265,0.10607361048460007,0.6991052627563477,-0.6991056203842163,-0.10607367753982544
148,0.5199703574180603,0.0,0.28298527002334595,0.10150307416915894,0.699783444404602,-0.6997838020324707,-0.10150313377380371
149,0.5099962949752808,0.0,0.2837567925453186,0.09690693020820618,0.7004348039627075,-0.7004350423812866,-0.09690693020820618
150,0.5,0.0,0.28452998399734497,0.09229594469070435,0.7010572552680969,-0.7010575532913208,-0.09229592978954315
151,0.49000370502471924,0.0,0.2853032052516937,0.08768097311258316,0.7016493678092957,-0.7016496658325195,-0.08768095076084137
152,0.4800296127796173,0.0,0.286074697971344,0.08307285606861115,0.7022098898887634,-0.7022102475166321,-0.08307286351919174
153,0.4701000154018402,0.0,0.2868427634239197,0.07848242670297623,0.70273756980896,-0.7027381658554077,-0.07848253101110458
154,0.460237056016922,0.0,0.2876056730747223,0.07392080873250961,0.7032322287559509,-0.70323246717453,-0.07392086833715439
155,0.4504629671573639,0.0,0.28836169838905334,0.06939868628978729,0.7036927938461304,-0.7036932706832886,-0.06939870864152908
156,0.4408000111579895,0.0,0.28910911083221436,0.06492702662944794,0.7041195034980774,-0.704119861125946,-0.06492703408002853
157,0.4312703609466553,0.0,0.2898462414741516,0.060516707599163055,0.7045122981071472,-0.7045125961303711,-0.060516707599163055
158,0.4218963086605072,0.0,0.29057133197784424,0.05617842823266983,0.7048715353012085,-0.7048717737197876,-0.05617845058441162
159,0.4127000570297241,0.0,0.29128265380859375,0.051923107355833054,0.7051977515220642,-0.7051979899406433,-0.051923129707574844
160,0.4037036895751953,0.0,0.29197850823402405,0.047761257737874985,0.7054917812347412,-0.7054920792579651,-0.04776129499077797
161,0.3949296176433563,0.0,0.29265719652175903,0.043703678995370865,0.7057547569274902,-0.7057550549507141,-0.04370369389653206
162,0.3864000141620636,0.0,0.29331696033477783,0.039760772138834,0.7059878706932068,-0.7059882879257202,-0.039760831743478775
163,0.3781370520591736,0.0,0.29395613074302673,0.03594315052032471,0.7061924934387207,-0.7061928510665894,-0.03594321757555008
164,0.3701629936695099,0.0,0.2945728898048401,0.032261136919260025,0.7063702940940857,-0.7063706517219543,-0.032261159271001816
165,0.36250001192092896,0.0,0.29516562819480896,0.028725039213895798,0.7065229415893555,-0.7065232396125793,-0.028725063428282738
166,0.3551703989505768,0.0,0.2957325875759125,0.025345075875520706,0.7066523432731628,-0.7066525816917419,-0.025345098227262497
167,0.34819626808166504,0.0,0.29627200961112976,0.02213135175406933,0.7067602276802063,-0.706760585308075,-0.02213141694664955
168,0.3415999710559845,0.0,0.2967822551727295,0.019093995913863182,0.7068487405776978,-0.7068491578102112,-0.019094038754701614
169,0.3354037404060364,0.0,0.2972615361213684,0.016243034973740578,0.7069199681282043,-0.7069204449653625,-0.016243034973740578
170,0.3296296298503876,0.0,0.2977081835269928,0.013588271103799343,0.706976056098938,-0.7069764137268066,-0.0135883130133152
171,0.32429999113082886,0.0,0.2981204390525818,0.011139687150716782,0.7070188522338867,-0.7070192098617554,-0.011139707639813423
172,0.31943702697753906,0.0,0.2984965741634369,0.008907083421945572,0.7070505619049072,-0.7070509195327759,-0.008907104842364788
173,0.3150629997253418,0.0,0.298834890127182,0.0069003039970994,0.7070729732513428,-0.7070733308792114,-0.006900388281792402
174,0.31120002269744873,0.0,0.29913368821144104,0.005129104480147362,0.7070881128311157,-0.7070883512496948,-0.005129104480147362
175,0.30787038803100586,0.0,0.2993912398815155,0.003603260265663266,0.7070973515510559,-0.7070978283882141,-0.003603344550356269
176,0.3050963282585144,0.0,0.2996057868003845,0.002332722768187523,0.7071027755737305,-0.7071031928062439,-0.002332701813429594
177,0.30289995670318604,0.0,0.29977571964263916,0.0013271201169118285,0.7071053385734558,-0.7071056962013245,-0.0013271411880850792
178,0.3013037443161011,0.0,0.299899160861969,0.0005965465097688138,0.707106351852417,-0.7071067094802856,-0.0005965886521153152
179,0.30032962560653687,0.0,0.2999745309352875,0.00015078033902682364,0.7071065902709961,-0.7071070075035095,-0.00015082249592524022
180,0.30000001192092896,0.0,0.30000001192092896,2.107342389479072e-08,-0.7071065902709961,0.7071069478988647,-2.395770316720723e-21
