frame,Tx,Ty,Tz,qw,qx,qy,qz
30,0.3999999761581421,0.25,0.22499999403953552,4.214684778958144e-08,-0.6087613701820374,0.7933533787727356,-8.429369557916289e-08
31,0.40499815344810486,0.26249539852142334,0.22125139832496643,6.322026990801533e-08,-0.6035279035568237,0.7973418831825256,-8.429369557916289e-08
32,0.409985214471817,0.27496302127838135,0.2175111174583435,6.322026990801533e-08,-0.5982804894447327,0.8012868165969849,-8.429370268459024e-08
33,0.41495001316070557,0.28737500309944153,0.2137874960899353,6.322026280258797e-08,-0.5930317044258118,0.8051791191101074,-8.429368847373553e-08
34,0.4198814630508423,0.2997037172317505,0.21008890867233276,6.322026990801533e-08,-0.5877944231033325,0.8090103268623352,-4.214684778958144e-08
35,0.42476850748062134,0.31192126870155334,0.20642361044883728,6.322027701344268e-08,-0.5825817584991455,0.8127720952033997,-8.429369557916289e-08
36,0.4296000301837921,0.3240000009536743,0.20280000567436218,6.322027701344268e-08,-0.5774068236351013,0.8164566159248352,-8.429370268459024e-08
37,0.43436479568481445,0.3359120488166809,0.19922639429569244,4.214685134229512e-08,-0.5722830295562744,0.8200562000274658,-8.429370268459024e-08
38,0.4390518367290497,0.3476296067237854,0.19571112096309662,8.429369557916289e-08,-0.5672237277030945,0.8235637545585632,-1.2644053981603065e-07
39,0.44364994764328003,0.3591249883174896,0.19226251542568207,6.322026990801533e-08,-0.5622427463531494,0.826972246170044,-1.2644055402688537e-07
40,0.4481481909751892,0.37037041783332825,0.18888889253139496,6.322026990801533e-08,-0.5573534965515137,0.830275297164917,-8.429369557916289e-08
41,0.4525352120399475,0.381337970495224,0.18559861183166504,6.322027701344268e-08,-0.5525699257850647,0.8334665298461914,-8.429370268459024e-08
42,0.4567999839782715,0.3919999599456787,0.18240001797676086,4.2146844236867764e-08,-0.5479058027267456,0.8365401029586792,-1.6858739115832577e-07
43,0.4609314799308777,0.4023286998271942,0.1793013960123062,6.322026990801533e-08,-0.5433748960494995,0.8394901752471924,-8.429370268459024e-08
44,0.46491849422454834,0.4122962951660156,0.17631110548973083,8.429369557916289e-08,-0.5389909744262695,0.8423115611076355,-8.429369557916289e-08
45,0.46875,0.421875,0.17343750596046448,6.322027701344268e-08,-0.5347681641578674,0.844998836517334,-1.6858739115832577e-07
46,0.4724147915840149,0.4310370087623596,0.17068889737129211,8.42937097900176e-08,-0.5307199954986572,0.8475472331047058,-1.2644055402688537e-07
47,0.47590187191963196,0.4397546052932739,0.1680736094713211,8.429370268459024e-08,-0.5268604159355164,0.8499518632888794,-1.2644055402688537e-07
48,0.47920000553131104,0.4480000138282776,0.1656000018119812,8.429368847373553e-08,-0.5232029557228088,0.8522080779075623,-1.2644053981603065e-07
49,0.4822981357574463,0.4557453393936157,0.16327640414237976,6.322026990801533e-08,-0.5197616219520569,0.8543113470077515,-1.2644053981603065e-07
50,0.4851852059364319,0.4629629850387573,0.16111111640930176,6.322026990801533e-08,-0.516549825668335,0.8562571406364441,-8.429370268459024e-08
51,0.48785001039505005,0.46962499618530273,0.15911248326301575,8.429370268459024e-08,-0.5135812163352966,0.858040988445282,-8.429370268459024e-08
52,0.49028149247169495,0.47570377588272095,0.15728889405727386,6.322027701344268e-08,-0.5108692646026611,0.859658420085907,-1.2644053981603065e-07
53,0.4924685060977936,0.48117130994796753,0.1556486040353775,8.429369557916289e-08,-0.5084273219108582,0.8611050248146057,-8.429370268459024e-08
54,0.4943999946117401,0.4860000014305115,0.1542000025510788,6.322027701344268e-08,-0.5062687397003174,0.862375795841217,-8.429370268459024e-08
55,0.49606481194496155,0.49016207456588745,0.1529514044523239,1.0536710703945573e-07,-0.5044066905975342,0.863466203212738,-8.429368847373553e-08
56,0.4974518418312073,0.4936295747756958,0.15191110968589783,8.429369557916289e-08,-0.5028543472290039,0.8643711805343628,-1.685874195800352e-07
57,0.49855002760887146,0.49637502431869507,0.15108749270439148,8.429368136830817e-08,-0.501624584197998,0.8650854229927063,-1.2644052560517594e-07
58,0.49934813380241394,0.49837034940719604,0.15048888325691223,8.429370268459024e-08,-0.5007305145263672,0.8656032681465149,-1.2644055402688537e-07
59,0.49983519315719604,0.4995879530906677,0.15012362599372864,1.0536711414488309e-07,-0.5001847743988037,0.8659186959266663,-2.107342425006209e-07
60,0.5,0.5,0.15000000596046448,8.429368847373553e-08,-0.4999999701976776,0.8660253882408142,-1.2644053981603065e-07
61,0.5,0.49917593598365784,0.15000000596046448,8.429370268459024e-08,-0.5003568530082703,0.8658192753791809,-1.2644053981603065e-07
62,0.5,0.49674075841903687,0.15000000596046448,8.42937097900176e-08,-0.5014112591743469,0.8652091026306152,-1.2644055402688537e-07
63,0.5,0.49275001883506775,0.15000000596046448,8.42937097900176e-08,-0.5031391382217407,0.8642054796218872,-1.2644055402688537e-07
64,0.5,0.48725926876068115,0.15000000596046448,8.429369557916289e-08,-0.5055160522460938,0.8628172278404236,-1.2644053981603065e-07
65,0.5,0.48032405972480774,0.15000000596046448,8.429370268459024e-08,-0.5085177421569824,0.8610515594482422,-1.2644055402688537e-07
66,0.5,0.47200000286102295,0.15000000596046448,8.42937097900176e-08,-0.5121195316314697,0.8589142560958862,-1.2644056823774008e-07
67,0.5,0.46234259009361267,0.15000000596046448,8.42937097900176e-08,-0.5162964463233948,0.8564099669456482,-1.2644055402688537e-07
68,0.5,0.45140740275382996,0.15000000596046448,8.429370268459024e-08,-0.5210233330726624,0.8535424470901489,-1.2644056823774008e-07
69,0.5,0.43924999237060547,0.15000000596046448,1.0536712125031045e-07,-0.5262746810913086,0.8503146171569824,-1.2644055402688537e-07
70,0.5,0.4259259104728699,0.15000000596046448,8.429368136830817e-08,-0.5320243835449219,0.846729040145874,-1.6858737694747106e-07
71,0.5,0.4114907383918762,0.15000000596046448,8.429369557916289e-08,-0.5382460355758667,0.8427877426147461,-1.2644055402688537e-07
72,0.5,0.3959999978542328,0.15000000596046448,8.429369557916289e-08,-0.5449124574661255,0.8384929299354553,-8.429369557916289e-08
73,0.5,0.37950924038887024,0.15000000596046448,8.429370268459024e-08,-0.5519962310791016,0.8338466286659241,-1.2644056823774008e-07
74,0.5,0.362074077129364,0.15000000596046448,8.429369557916289e-08,-0.5594688057899475,0.8288514018058777,-1.2644053981603065e-07
75,0.5,0.34375,0.15000000596046448,8.429369557916289e-08,-0.5673015713691711,0.8235101103782654,-1.2644053981603065e-07
76,0.5,0.32459256052970886,0.15000000596046448,8.429369557916289e-08,-0.5754651427268982,0.8178263306617737,-8.429369557916289e-08
77,0.5,0.3046573996543884,0.15000000596046448,8.429368847373553e-08,-0.5839293599128723,0.811804473400116,-8.429368136830817e-08
78,0.5,0.2839999794960022,0.15000000596046448,8.429369557916289e-08,-0.5926638841629028,0.8054500222206116,-1.2644055402688537e-07
79,0.5,0.262675940990448,0.15000000596046448,8.429369557916289e-08,-0.6016373634338379,0.7987693548202515,-8.429369557916289e-08
80,0.5,0.24074071645736694,0.15000000596046448,1.0536712125031045e-07,-0.6108188033103943,0.7917704582214355,-1.2644055402688537e-07
81,0.5,0.21825002133846283,0.15000000596046448,8.429369557916289e-08,-0.6201761960983276,0.784462571144104,-8.429369557916289e-08
82,0.5,0.19525925815105438,0.15000000596046448,8.429369557916289e-08,-0.6296778321266174,0.7768563628196716,-8.429369557916289e-08
83,0.5,0.17182409763336182,0.15000000596046448,1.0536714967201988e-07,-0.6392918229103088,0.7689642906188965,-1.2644056823774008e-07
84,0.5,0.14799998700618744,0.15000000596046448,8.429370268459024e-08,-0.6489860415458679,0.760800302028656,-8.429370268459024e-08
85,0.5,0.12384259700775146,0.15000000596046448,1.0536714256659252e-07,-0.6587291359901428,0.7523801922798157,-8.429370268459024e-08
86,0.5,0.09940735995769501,0.15000000596046448,8.429370268459024e-08,-0.6684897541999817,0.7437213659286499,-8.429370268459024e-08
87,0.5,0.07475002110004425,0.15000000596046448,8.429369557916289e-08,-0.67823725938797,0.7348430156707764,-8.429369557916289e-08
88,0.5,0.04992595314979553,0.15000000596046448,8.429370268459024e-08,-0.6879419088363647,0.7257658243179321,-1.2644056823774008e-07
89,0.5,0.024990782141685486,0.15000000596046448,8.429369557916289e-08,-0.6975743174552917,0.7165124416351318,-1.2644053981603065e-07
90,0.5,0.0,0.15000000596046448,8.429370268459024e-08,-0.7071068286895752,0.7071068286895752,-8.429370268459024e-08
91,0.5,-0.024990767240524292,0.15000000596046448,2.396343745658669e-07,-0.7165123820304871,0.6975744366645813,-8.429370268459024e-08
92,0.5,-0.04992601275444031,0.15000000596046448,2.0444521453555353e-07,-0.7257658243179321,0.6879419088363647,-1.0536713546116516e-07
93,0.5,-0.07475000619888306,0.15000000596046448,1.5076594195306825e-07,-0.7348430156707764,0.67823725938797,-8.429368847373553e-08
94,0.5,-0.09940743446350098,0.15000000596046448,1.08732365333708e-07,-0.7437214255332947,0.6684897541999817,-8.429369557916289e-08
95,0.5,-0.12384253740310669,0.15000000596046448,1.037297252537428e-07,-0.7523802518844604,0.658729076385498,-8.429369557916289e-08
96,0.5,-0.14800000190734863,0.15000000596046448,8.636820325591543e-08,-0.760800302028656,0.6489860415458679,-6.322027701344268e-08
97,0.5,-0.17182409763336182,0.15000000596046448,1.643597897782456e-07,-0.7689642906188965,0.6392917633056641,-8.42937097900176e-08
98,0.5,-0.1952592134475708,0.15000000596046448,7.197042606321702e-08,-0.7768563628196716,0.6296778321266174,-8.429369557916289e-08
99,0.5,-0.21824997663497925,0.15000000596046448,4.769878714228071e-08,-0.7844624519348145,0.6201763153076172,-8.429370268459024e-08
100,0.5,-0.2407408356666565,0.15000000596046448,1.516953602731519e-07,-0.7917704582214355,0.6108187437057495,-6.322026990801533e-08
101,0.5,-0.262675940990448,0.15000000596046448,1.1425108681351048e-07,-0.7987693548202515,0.6016373634338379,-8.429369557916289e-08
102,0.5,-0.2839999198913574,0.15000000596046448,2.120578415087948e-07,-0.8054500222206116,0.5926638841629028,-4.2146844236867764e-08
103,0.5,-0.3046573996543884,0.15000000596046448,7.627178177926908e-08,-0.811804473400116,0.5839294195175171,-6.322026990801533e-08
104,0.5,-0.32459259033203125,0.15000000596046448,1.0790577675834356e-07,-0.8178263902664185,0.575465202331543,-8.429370268459024e-08
105,0.5,-0.34375,0.15000000596046448,2.1371472769260436e-07,-0.8235101103782654,0.5673016309738159,-6.322027701344268e-08
106,0.5,-0.36207401752471924,0.15000000596046448,2.0537584077828797e-07,-0.8288514018058777,0.5594688057899475,-8.429368847373553e-08
107,0.5,-0.37950921058654785,0.15000000596046448,7.051755090969891e-08,-0.8338466286659241,0.5519962310791016,-8.429371689544496e-08
108,0.5,-0.3960000276565552,0.15000000596046448,8.900586578874936e-08,-0.8384929299354553,0.5449124574661255,-6.322026990801533e-08
109,0.5,-0.41149067878723145,0.15000000596046448,1.7263758422814135e-07,-0.8427877426147461,0.5382460355758667,-8.429369557916289e-08
110,0.5,-0.42592597007751465,0.15000000596046448,2.4315431801369414e-07,-0.846729040145874,0.5320244431495667,-6.322026990801533e-08
111,0.5,-0.43924999237060547,0.15000000596046448,1.1034106961460566e-08,-0.8503146767616272,0.5262746214866638,-4.214684778958144e-08
112,0.5,-0.4514075517654419,0.15000000596046448,1.8243436272769031e-07,-0.8535424470901489,0.5210233330726624,-4.214685134229512e-08
113,0.5,-0.46234261989593506,0.15000000596046448,1.395099502587982e-07,-0.856410026550293,0.51629638671875,-6.322027701344268e-08
114,0.5,-0.47200000286102295,0.15000000596046448,1.6457745743991836e-07,-0.8589142560958862,0.5121195316314697,-6.322026990801533e-08
115,0.5,-0.4803241491317749,0.15000000596046448,5.286229054490832e-08,-0.8610515594482422,0.5085177421569824,-6.322028411887004e-08
116,0.5,-0.4872591495513916,0.15000000596046448,2.3047149966259894e-07,-0.8628171682357788,0.5055161118507385,-8.429369557916289e-08
117,0.5,-0.49275004863739014,0.15000000596046448,1.577997181811952e-07,-0.8642054796218872,0.503139078617096,-2.107342389479072e-08
118,0.5,-0.4967406988143921,0.15000000596046448,1.7565832877153298e-07,-0.8652091026306152,0.5014111995697021,-2.10734274475044e-08
119,0.5,-0.49917590618133545,0.15000000596046448,2.755342904947611e-07,-0.8658192753791809,0.500356912612915,-8.429367426288081e-08
120,0.5,-0.5,0.15000000596046448,1.2303618746045686e-07,-0.8660253882408142,0.4999999701976776,-6.322026990801533e-08
121,0.49983519315719604,-0.4995879530906677,0.15012362599372864,1.9583686139412748e-07,-0.8659186959266663,0.5001847743988037,-6.322026990801533e-08
122,0.49934813380241394,-0.49837037920951843,0.15048888325691223,2.2360987372849195e-07,-0.8656032681465149,0.5007305145263672,-6.322026990801533e-08
123,0.4985499978065491,-0.4963749945163727,0.15108749270439148,2.0574256609506847e-07,-0.8650853633880615,0.5016247034072876,-6.322026990801533e-08
124,0.49745187163352966,-0.4936296343803406,0.15191112458705902,1.3991211744723842e-07,-0.8643711805343628,0.5028543472290039,-6.322027701344268e-08
125,0.49606481194496155,-0.49016204476356506,0.15295138955116272,1.72286519273257e-07,-0.863466203212738,0.504406750202179,-6.322026990801533e-08
126,0.4943999946117401,-0.4860000014305115,0.1542000025510788,1.389232693327358e-07,-0.862375795841217,0.5062686800956726,-6.322026990801533e-08
127,0.4924685060977936,-0.48117128014564514,0.1556486189365387,2.6019439047786364e-08,-0.8611049056053162,0.5084273219108582,-6.322028411887004e-08
128,0.49028149247169495,-0.4757036864757538,0.15728889405727386,3.632129264019568e-08,-0.859658420085907,0.5108692646026611,-6.322027701344268e-08
129,0.48784998059272766,-0.46962499618530273,0.15911249816417694,8.248589722370525e-08,-0.858040988445282,0.5135812163352966,-6.322027701344268e-08
130,0.4851851761341095,-0.46296295523643494,0.16111111640930176,1.6608773023563117e-07,-0.8562570810317993,0.5165499448776245,-6.322026280258797e-08
131,0.4822981357574463,-0.4557453691959381,0.16327640414237976,6.782144623684871e-08,-0.8543113470077515,0.5197616219520569,-4.214685134229512e-08
132,0.47920000553131104,-0.4479999840259552,0.1656000167131424,1.2872389731910516e-07,-0.8522080779075623,0.5232030153274536,-4.214684778958144e-08
133,0.47590187191963196,-0.4397546052932739,0.1680736243724823,1.4876722786993923e-07,-0.8499518632888794,0.5268604159355164,-6.322027701344268e-08
134,0.4724148213863373,-0.4310370683670044,0.17068889737129211,1.0618963841579898e-07,-0.8475472331047058,0.530720055103302,-4.21468548950088e-08
135,0.46875,-0.421875,0.17343750596046448,4.593068325675631e-08,-0.844998836517334,0.5347681641578674,-8.429369557916289e-08
136,0.4649185240268707,-0.4122962951660156,0.17631112039089203,1.0580661324866014e-07,-0.8423115015029907,0.5389910936355591,-4.214685844772248e-08
137,0.4609314799308777,-0.4023286998271942,0.1793013960123062,2.3473269994411794e-09,-0.8394901752471924,0.5433748960494995,-4.214685134229512e-08
138,0.45680001378059387,-0.3920000195503235,0.18240000307559967,9.825077995628817e-08,-0.8365401029586792,0.5479059219360352,-8.429370268459024e-08
139,0.4525351822376251,-0.3813379406929016,0.18559862673282623,7.191500372982773e-08,-0.8334664702415466,0.5525700449943542,-6.322027701344268e-08
140,0.4481481611728668,-0.37037035822868347,0.18888890743255615,5.8340386743793715e-08,-0.8302752375602722,0.5573536157608032,-4.214685134229512e-08
141,0.4436500072479248,-0.359125018119812,0.19226250052452087,3.739272713687569e-08,-0.826972246170044,0.5622428059577942,-4.214684778958144e-08
142,0.43905186653137207,-0.3476296365261078,0.19571110606193542,1.9199916323486832e-07,-0.8235636353492737,0.5672239065170288,-4.214684778958144e-08
143,0.43436482548713684,-0.3359120488166809,0.19922640919685364,1.9100556869489083e-07,-0.820056140422821,0.5722830891609192,-4.2146844236867764e-08
144,0.42959997057914734,-0.3240000009536743,0.20280000567436218,1.796712112422938e-08,-0.8164564967155457,0.5774070024490356,-4.214685134229512e-08
145,0.4247685372829437,-0.31192129850387573,0.20642361044883728,1.5605235148541396e-07,-0.8127719759941101,0.5825819373130798,-4.214684778958144e-08
146,0.4198814928531647,-0.2997036874294281,0.21008890867233276,3.7676347375281694e-08,-0.8090102076530457,0.5877946615219116,-2.107342389479072e-08
147,0.41495001316070557,-0.28737500309944153,0.2137875109910965,1.219861616164053e-07,-0.8051789999008179,0.5930318236351013,-2.1073422118433882e-08
148,0.40998518466949463,-0.2749629616737366,0.2175111174583435,1.0044917075902049e-07,-0.8012866973876953,0.5982806086540222,-0.0
149,0.40499815344810486,-0.26249539852142334,0.22125138342380524,7.307355076591193e-08,-0.7973418831825256,0.6035280823707581,-2.10734274475044e-08
150,0.40000003576278687,-0.25,0.2250000238418579,5.179058248927504e-08,-0.793353259563446,0.6087616086006165,-0.0
151,0.3950018584728241,-0.23750461637973785,0.228748619556427,1.0203955724819025e-07,-0.7893304824829102,0.6139687299728394,-4.214685134229512e-08
152,0.39001479744911194,-0.22503699362277985,0.23248890042304993,1.6104499067637335e-08,-0.7852827906608582,0.6191373467445374,-4.214684778958144e-08
153,0.3850499987602234,-0.21262499690055847,0.23621249198913574,8.119575767295828e-08,-0.7812202572822571,0.6242555379867554,-2.1073422118433882e-08
154,0.38011854887008667,-0.2002962827682495,0.23991110920906067,6.135575603138932e-08,-0.7771531343460083,0.6293116211891174,-4.214685134229512e-08
155,0.3752315044403076,-0.18807873129844666,0.24357640743255615,1.3399683496118087e-07,-0.7730916142463684,0.6342944502830505,-2.1073418565720203e-08
156,0.37040001153945923,-0.17599999904632568,0.24720002710819244,1.3797429687656404e-07,-0.7690466046333313,0.6391927599906921,-4.214685134229512e-08
157,0.3656352162361145,-0.1640879511833191,0.2507736384868622,1.4884985688468078e-08,-0.7650290131568909,0.6439958810806274,-2.10734274475044e-08
158,0.3609481751918793,-0.1523703932762146,0.254288911819458,8.677488949615508e-08,-0.7610499858856201,0.6486932635307312,2.107342567114756e-08
159,0.35635003447532654,-0.14087501168251038,0.25773751735687256,1.9021428876442315e-09,0.7571208477020264,-0.6532748937606812,-0.0
160,0.35185185074806213,-0.12962958216667175,0.26111114025115967,5.618809595375751e-08,-0.7532531023025513,0.657730758190155,-4.214684778958144e-08
161,0.34746479988098145,-0.118662029504776,0.264401376247406,9.518103638583852e-08,-0.7494584321975708,0.6620514392852783,2.370187286523007e-15
162,0.34320002794265747,-0.10800004005432129,0.26759999990463257,4.95202847616838e-08,-0.74574875831604,0.6662272810935974,-2.107342389479072e-08
163,0.33906853199005127,-0.09767130017280579,0.270698606967926,3.66094852211063e-08,0.7421357035636902,-0.6702496409416199,4.214684778958144e-08
164,0.3350815176963806,-0.08770370483398438,0.2736889123916626,5.298795180408433e-09,0.738631546497345,-0.6741094589233398,0.0
165,0.33125001192092896,-0.078125,0.27656251192092896,7.783545896700161e-08,-0.7352479696273804,0.6777982711791992,-0.0
166,0.32758522033691406,-0.06896299123764038,0.2793111205101013,1.1041984038229202e-07,-0.7319974303245544,0.6813074946403503,-2.107342567114756e-08
167,0.324098140001297,-0.060245394706726074,0.28192639350891113,1.1508640795909741e-07,-0.7288916110992432,0.6846291422843933,-0.0
168,0.3208000063896179,-0.05199998617172241,0.28440001606941223,7.834024984276766e-08,-0.7259427905082703,0.6877551078796387,2.10734274475044e-08
169,0.31770187616348267,-0.04425466060638428,0.28672361373901367,2.9250795119395434e-09,0.7231631278991699,-0.690677285194397,4.214684778958144e-08
170,0.31481480598449707,-0.037037014961242676,0.2888889014720917,8.362135162087725e-08,-0.7205643057823181,0.6933881640434265,2.4652301006773333e-15
171,0.3121500015258789,-0.030375003814697266,0.2908875346183777,2.1521607607155602e-08,0.7181585431098938,-0.6958795785903931,-2.107342389479072e-08
172,0.309718519449234,-0.024296224117279053,0.29271113872528076,1.2939668181388697e-07,-0.7159575819969177,0.6981437802314758,-0.0
173,0.3075315058231354,-0.01882869005203247,0.29435139894485474,1.1045742809301373e-07,-0.7139732241630554,0.700173020362854,2.487987970145925e-15
174,0.30560001730918884,-0.013999998569488525,0.29580003023147583,5.4672959493018425e-08,0.7122171521186829,-0.7019592523574829,-0.0
175,0.3039351999759674,-0.009837925434112549,0.2970486283302307,8.946055629621696e-08,-0.7107007503509521,0.7034944891929626,-2.1073420342077043e-08
176,0.3025481700897217,-0.006370425224304199,0.298088937997818,4.447808521490515e-08,-0.7094354629516602,0.7047704458236694,-2.107342567114756e-08
177,0.3014499843120575,-0.0036249756813049316,0.29891255497932434,6.669905872058735e-08,-0.7084324955940247,0.7057785987854004,-2.107342567114756e-08
178,0.300651878118515,-0.001629650592803955,0.2995111644268036,3.930460223955379e-08,-0.7077028751373291,0.7065102458000183,0.0
179,0.3001648187637329,-0.0004120469093322754,0.2998763918876648,1.1637571617484355e-07,-0.7072573900222778,0.706956148147583,-4.2146844236867764e-08
180,0.30000001192092896,0.0,0.30000001192092896,2.107342389479072e-08,-0.7071065902709961,0.7071069478988647,-2.395770316720723e-21
